Stagione;Calciatore;Squadra;Età;Partite Giocate;Minuti Giocati;Reti;Assist;Reti Non Su Rigore;Rigori Tirati;Ammonizioni;Espulsioni;Ruolo?
2024-25;John Sancho;Brighton;32;25;2175;4;3;4;0;5;0;Dif
2024-25;Virgil De Bruyne;Wolverhampton;29;31;2170;2;6;2;0;1;0;Dif
2024-25;Mason Fernandes;Sheffield United;23;28;2072;2;6;2;0;5;0;Dif
2024-25;Bukayo van Dijk;Aston Villa;26;23;1817;21;8;20;1;5;0;Att
2024-25;Jack Jesus;Manchester City;28;17;1411;0;0;0;0;5;0;Por
2024-25;Erling Walker;Leeds;25;26;2288;2;2;2;1;9;0;Dif
2024-25;Raheem Odegaard;Fulham;38;35;2345;6;3;6;0;5;0;Dif
2024-25;Jack van Dijk;Bournemouth;27;37;3256;19;15;17;2;11;1;Att
2024-25;Kevin Gordon;West Ham;26;33;2508;15;10;15;0;2;0;Cen
2024-25;Trent Walker;Fulham;22;13;871;32;4;32;0;7;1;Att
2024-25;Jadon van Dijk;Chelsea;28;28;2492;2;6;2;0;2;0;Dif
2024-25;Kyle Stones;Bournemouth;26;37;2627;12;6;10;2;7;0;Att
2024-25;Harry Jesus;Wolverhampton;26;14;1260;0;0;0;0;1;0;Por
2024-25;Martin De Bruyne;Newcastle;31;13;884;0;4;0;0;1;0;Dif
2024-25;Phil Heung-min;Watford;32;18;1206;0;0;0;0;6;0;Por
2024-25;Martin Walker;Brentford;33;1;92;0;11;0;0;10;0;Att
2024-25;Kyle Mount;Manchester City;25;38;2926;4;10;4;0;5;0;Cen
2024-25;Mohamed Rice;Liverpool;21;30;1890;6;0;6;0;1;0;Cen
2024-25;Mohamed Jesus;Leicester;20;26;1794;6;7;3;3;9;0;Att
2024-25;Son Sterling;Brentford;20;21;1281;30;6;30;0;5;0;Att
2024-25;Luke Shaw;West Ham;19;33;2442;15;11;14;1;0;1;Att
2024-25;Jordan Grealish;Sheffield United;27;28;2660;4;6;4;0;7;0;Dif
2024-25;Ederson Haaland;Wolverhampton;36;10;860;0;0;0;0;6;0;Por
2024-25;Declan White;Tottenham;25;21;1596;3;1;3;0;4;0;Cen
2024-25;Trent Henderson;Sheffield United;25;13;1027;14;2;14;0;12;0;Cen
2024-25;Kevin Heung-min;Newcastle;17;0;0;7;1;7;0;0;0;Dif
2024-25;Anthony Alexander-Arnold;Bournemouth;18;20;1860;14;0;12;0;10;0;Cen
2024-25;Bruno Martinez;Burnley;28;37;2997;0;2;0;0;6;0;Dif
2024-25;Erling Haaland;Watford;21;13;1118;13;2;13;0;0;0;Cen
2024-25;Gabriel Gordon;Burnley;21;34;2550;2;0;2;0;8;0;Dif
2024-25;Declan Saka;Watford;35;0;0;0;0;0;0;6;0;Por
2024-25;Phil Foden;Brentford;32;26;1612;3;6;3;0;12;0;Cen
2024-25;Jordan Kane;Southampton;27;2;142;8;9;8;0;0;0;Cen
2024-25;Phil Grealish;Brighton;17;22;2068;14;6;14;1;11;2;Cen
2024-25;James Anderson;Leicester;39;20;1560;0;0;0;0;8;0;Dif
2024-25;Trent Mount;Brighton;19;5;465;13;0;13;0;4;0;Cen
2024-25;Ruben Gordon;Crystal Palace;19;34;2108;0;11;0;0;1;0;Cen
2024-25;James Henderson;Brighton;24;32;2848;29;8;26;3;9;0;Att
2024-25;Jadon Walker;Southampton;28;8;480;0;6;0;0;0;0;Cen
2024-25;Gabriel Kane;West Ham;28;15;1110;3;5;3;0;3;0;Dif
2024-25;Raheem van Dijk;Everton;23;9;828;25;3;22;3;1;0;Att
2024-25;Erling Odegaard;West Ham;33;38;2736;25;2;25;0;11;0;Att
2024-25;Bukayo Saka;Liverpool;23;27;2484;0;0;0;0;1;0;Por
2024-25;Ederson Walker;Southampton;24;9;675;0;3;0;0;8;0;Dif
2024-25;Bukayo Rashford;Nottingham Forest;17;16;1488;2;2;2;0;12;0;Dif
2024-25;Ruben Maddison;Leeds;17;4;376;5;2;5;0;3;0;Dif
2024-25;Raheem Mount;Leicester;35;14;1078;12;2;12;0;10;0;Cen
2024-25;Kevin Martinez;Manchester United;30;37;3404;11;4;11;0;0;0;Cen
2024-25;Alisson Fernandes;Arsenal;38;13;832;6;0;6;0;2;0;Dif
2024-25;Marcus Stones;Nottingham Forest;40;1;68;10;11;10;0;12;0;Cen
2024-25;Ruben Moraes;Crystal Palace;28;11;979;11;6;11;0;6;0;Cen
2024-25;John Henderson;Leicester;25;6;534;0;0;0;0;8;0;Por
2024-25;Mason White;Manchester United;35;26;2132;7;6;7;0;10;0;Cen
2024-25;Ruben Kane;Sheffield United;37;2;142;3;1;2;0;0;0;Cen
2024-25;Marcus Salah;Manchester City;32;21;1365;1;6;1;0;3;0;Dif
2024-25;Jack Sancho;Arsenal;29;38;3154;4;2;4;0;10;0;Cen
2024-25;Anthony Haaland;Luton Town;23;8;616;4;7;2;0;6;0;Cen
2024-25;Richarlison Henderson;Aston Villa;34;14;1162;1;8;1;0;11;0;Cen
2024-25;Jack Foden;Arsenal;24;9;558;9;2;9;0;10;1;Cen
2024-25;Phil Gordon;Southampton;36;9;675;2;4;2;0;1;0;Dif
2024-25;Declan Shaw;Liverpool;28;5;335;3;6;3;0;12;0;Dif
2024-25;Trent Rashford;Fulham;23;14;840;6;1;6;0;0;0;Dif
2024-25;Richarlison Kane;Manchester United;23;33;3135;3;0;3;0;10;0;Dif
2024-25;Ben Haaland;Liverpool;28;15;1395;15;3;15;0;7;0;Cen
2024-25;Marcus Foden;Aston Villa;31;3;225;15;3;15;0;1;0;Cen
2024-25;John Rice;Fulham;22;9;675;5;3;5;0;9;0;Dif
2024-25;Phil Martinez;Wolverhampton;20;38;3420;14;9;14;0;11;0;Att
2024-25;Ben Salah;Nottingham Forest;17;20;1740;2;9;2;0;6;0;Cen
2024-25;Bruno White;Luton Town;24;4;324;17;7;16;1;10;0;Att
2024-25;Virgil Henderson;West Ham;31;30;2040;0;0;0;0;3;0;Por
2024-25;Raheem Kane;Crystal Palace;17;10;680;4;9;4;0;1;0;Cen
2024-25;Son Jesus;Liverpool;36;2;130;3;11;3;0;4;0;Cen
2024-25;Phil Odegaard;Brighton;27;26;1716;3;0;3;0;10;0;Cen
2024-25;Luke Rice;Bournemouth;37;18;1566;7;5;7;0;1;0;Dif
2024-25;Ederson Alexander-Arnold;Tottenham;32;20;1360;2;4;2;0;2;0;Dif
2024-25;Kyle Stones;Leicester;28;1;60;10;10;10;0;8;0;Cen
2024-25;James Kane;Newcastle;21;10;940;7;0;5;0;8;0;Cen
2024-25;James Henderson;Manchester City;23;3;195;1;11;1;1;12;0;Cen
2024-25;Trent Walker;Newcastle;30;2;128;2;1;2;0;6;0;Cen
2024-25;Luke Haaland;Brighton;34;34;2652;7;11;7;0;1;0;Cen
2024-25;Raheem Martinez;Everton;21;5;385;20;6;20;0;8;0;Att
2024-25;Gabriel Shaw;Manchester United;36;10;680;0;10;0;3;8;0;Att
2024-25;Mason Gordon;Leeds;32;15;1140;6;6;6;0;12;0;Dif
2024-25;James Fernandes;Tottenham;38;25;2025;0;0;0;0;6;0;Por
2024-25;Raheem De Bruyne;Nottingham Forest;37;22;1650;10;3;10;1;12;0;Cen
2024-25;Alisson Heung-min;Aston Villa;40;27;1674;4;4;4;0;5;0;Cen
2024-25;Martin Jesus;Aston Villa;27;8;640;2;7;2;0;8;0;Cen
2024-25;Harry Walker;Nottingham Forest;27;13;884;4;0;4;0;1;0;Dif
2024-25;Emiliano Martinez;Crystal Palace;24;36;2664;17;6;16;1;12;0;Att
2024-25;Bruno Martinez;Fulham;23;16;976;32;0;32;0;2;0;Att
2024-25;Marcus Anderson;Brighton;26;7;567;0;4;0;0;8;0;Dif
2024-25;Son Rashford;Fulham;21;2;166;4;1;4;0;3;0;Dif
2024-25;Jack Moraes;Watford;27;16;1136;22;5;22;0;5;0;Att
2024-25;Anthony Odegaard;Southampton;21;18;1494;7;6;7;0;7;0;Dif
2024-25;Phil Sterling;Southampton;39;38;3002;0;0;0;0;2;0;Por
2024-25;Ben Fernandes;Brighton;28;24;2184;7;2;7;0;3;0;Dif
2024-25;Bruno Mount;Manchester United;26;3;228;4;11;4;0;8;0;Cen
2024-25;Bruno Dias;Southampton;39;29;2552;7;2;7;0;11;1;Dif
2024-25;Ben Kane;Luton Town;18;18;1620;12;8;12;0;9;0;Cen
2024-25;John Dias;Bournemouth;19;34;2074;4;11;3;0;7;0;Cen
2024-25;James van Dijk;Chelsea;37;4;244;6;0;6;0;6;0;Dif
2024-25;Emiliano Becker;Sheffield United;23;5;465;2;1;2;0;1;0;Dif
2024-25;Luke Fernandes;Southampton;25;19;1710;10;3;10;0;4;0;Cen
2024-25;Marcus Rashford;Everton;27;23;1426;5;7;5;2;10;0;Cen
2024-25;Jadon Shaw;Tottenham;31;20;1380;5;9;5;0;0;0;Cen
2024-25;Alisson Becker;Newcastle;30;38;2394;30;0;27;3;0;0;Att
2024-25;Erling Becker;Leeds;21;11;814;8;2;3;5;6;0;Att
2024-25;Virgil Walker;Newcastle;40;38;3610;28;15;25;3;4;0;Att
2024-25;Marcus Maddison;Wolverhampton;30;2;164;0;6;0;0;10;0;Dif
2024-25;Jadon Stones;Chelsea;28;33;2013;6;3;5;1;3;0;Cen
2024-25;Marcus Moraes;Everton;32;35;3185;0;0;0;0;4;0;Por
2024-25;Kevin Odegaard;Liverpool;24;29;1914;8;0;8;0;10;0;Cen
2024-25;Gabriel Rice;Watford;33;22;1430;3;6;3;1;10;0;Dif
2024-25;Alisson Rashford;Arsenal;28;10;920;9;0;9;0;1;0;Cen
2024-25;Son Rashford;Brentford;34;8;520;0;0;0;0;4;0;Por
2024-25;Trent Moraes;Manchester United;17;8;696;24;14;23;1;11;0;Att
2024-25;Raheem Jesus;Wolverhampton;32;25;1825;1;6;0;0;11;0;Cen
2024-25;Alisson Anderson;Leicester;36;0;0;15;9;15;0;2;1;Cen
2024-25;Alisson Dias;Southampton;25;36;2628;2;6;2;0;3;0;Dif
2024-25;Anthony Moraes;Arsenal;23;33;3135;22;3;22;0;12;0;Att
2024-25;Harry Walker;Newcastle;17;3;213;12;9;7;5;6;0;Att
2024-25;Jack Rashford;Tottenham;18;33;2574;7;1;7;0;2;0;Dif
2024-25;Martin White;Liverpool;26;29;2349;6;5;6;0;3;0;Cen
2024-25;Richarlison Heung-min;Chelsea;27;26;1768;7;12;5;2;4;0;Att
2024-25;Raheem Grealish;West Ham;26;35;3045;0;0;0;0;10;0;Por
2024-25;Bruno Henderson;Manchester City;29;37;2220;1;0;1;0;7;0;Dif
2024-25;Martin Henderson;Brentford;32;34;2074;23;10;23;0;3;0;Att
2024-25;James Martinez;Manchester United;35;29;2262;2;2;2;0;2;0;Dif
2024-25;Trent Salah;Crystal Palace;37;24;1656;0;0;0;0;10;0;Dif
2024-25;James Alexander-Arnold;Chelsea;27;21;1701;7;1;7;0;2;0;Dif
2024-25;Ruben Sterling;Leicester;28;27;1971;5;11;5;0;4;0;Cen
2024-25;James Odegaard;Tottenham;21;30;2730;3;4;3;0;8;0;Dif
2024-25;Phil Walker;Burnley;23;13;1118;16;3;16;0;10;0;Att
2024-25;Declan Odegaard;Southampton;23;29;2291;22;5;22;0;1;0;Att
2024-25;Son Becker;Everton;25;2;144;12;10;12;1;12;0;Cen
2024-25;Luke Salah;Aston Villa;17;34;3162;2;12;2;1;3;0;Cen
2024-25;Kevin Martinez;Newcastle;24;5;315;6;0;6;0;6;0;Cen
2024-25;Gabriel Walker;Tottenham;22;2;178;0;5;0;0;2;0;Att
2024-25;Alisson Sterling;Southampton;40;6;558;2;7;0;0;6;0;Cen
2024-25;Trent Gordon;Liverpool;18;24;1728;7;4;7;0;9;0;Dif
2024-25;Jordan Dias;Bournemouth;38;10;630;7;6;7;0;8;0;Cen
2024-25;Bukayo Henderson;Chelsea;19;32;2784;0;0;0;0;8;0;Por
2024-25;Trent Stones;Leicester;19;2;130;1;6;1;0;10;0;Cen
2024-25;James Henderson;Manchester City;36;28;1876;5;1;5;0;9;0;Dif
2024-25;Ederson Grealish;Aston Villa;22;21;1554;5;2;5;0;12;0;Dif
2024-25;Emiliano Sancho;Newcastle;31;9;585;6;3;6;0;12;0;Cen
2024-25;Erling Kane;Burnley;32;33;2937;3;1;3;0;9;0;Dif
2024-25;Raheem Anderson;Tottenham;17;14;1190;0;5;0;0;5;1;Dif
2024-25;Erling Anderson;Nottingham Forest;24;2;176;0;0;0;0;9;0;Por
2024-25;Gabriel Shaw;Fulham;17;27;2484;0;0;0;0;0;0;Por
2024-25;Virgil Rashford;Luton Town;37;36;2376;13;3;13;0;1;0;Cen
2024-25;Richarlison Maddison;Leeds;17;34;2142;2;6;2;0;6;0;Cen
2024-25;Bruno Stones;Luton Town;19;38;3458;15;7;15;0;7;0;Att
2024-25;Bukayo Dias;Everton;20;6;426;0;0;0;0;2;0;Por
2024-25;Kevin Kane;Arsenal;25;16;1024;6;4;4;2;9;0;Att
2024-25;Bukayo De Bruyne;Leeds;39;22;2068;8;8;8;0;6;0;Cen
2024-25;Ederson Salah;Leeds;36;23;1863;27;14;27;0;3;0;Att
2024-25;Mohamed Grealish;Newcastle;18;26;1664;0;0;0;0;2;0;Por
2024-25;Mohamed Alexander-Arnold;West Ham;24;31;2852;0;5;0;0;10;0;Dif
2024-25;Bruno Alexander-Arnold;Burnley;37;16;1120;11;12;11;0;7;0;Cen
2024-25;Erling Haaland;Crystal Palace;40;24;2040;2;13;2;0;12;0;Att
2024-25;Martin Fernandes;Nottingham Forest;27;29;1798;28;3;28;0;4;0;Att
2024-25;Trent Moraes;West Ham;22;17;1241;5;8;5;0;2;0;Cen
2024-25;Anthony De Bruyne;Newcastle;34;37;2886;6;6;6;0;8;0;Dif
2024-25;Mason Fernandes;Manchester United;40;4;248;8;10;8;0;11;0;Cen
2024-25;James van Dijk;Wolverhampton;38;24;2112;8;11;8;0;7;1;Cen
2024-25;Harry Kane;Brentford;25;25;1750;14;0;14;2;10;0;Cen
2024-25;Declan Fernandes;Newcastle;19;26;1794;3;4;3;0;9;0;Dif
2024-25;Emiliano White;Bournemouth;38;36;2232;3;10;2;1;6;0;Cen
2024-25;Kevin Gordon;Chelsea;17;36;3384;0;11;0;1;11;0;Att
2024-25;Jack Becker;Sheffield United;39;4;364;23;15;23;0;10;0;Att
2024-25;Bruno van Dijk;Sheffield United;38;14;854;16;9;16;0;7;0;Att
2024-25;Son Mount;Newcastle;37;12;912;3;6;3;0;8;0;Dif
2024-25;Marcus Alexander-Arnold;Leicester;18;20;1840;4;6;4;0;9;0;Dif
2024-25;Declan Shaw;Brentford;37;16;1504;3;1;3;0;1;1;Dif
2024-25;John Martinez;Liverpool;34;18;1548;11;5;10;0;10;0;Cen
2024-25;Raheem Martinez;Leicester;38;4;368;7;5;7;0;1;0;Dif
2024-25;Bukayo Shaw;Arsenal;26;0;0;5;1;5;0;0;1;Dif
2024-25;Declan Sterling;Southampton;26;10;740;4;8;3;1;12;0;Att
2024-25;Bruno Becker;Sheffield United;40;26;1976;0;0;0;0;10;0;Por
2024-25;Raheem Sterling;Burnley;27;16;1392;11;3;10;1;0;0;Att
2024-25;Jordan De Bruyne;Brighton;23;6;540;3;5;3;0;12;0;Dif
2024-25;Kyle Saka;Luton Town;25;4;296;11;7;11;0;0;0;Cen
2024-25;Declan Sancho;Bournemouth;20;33;2046;1;6;0;0;1;0;Cen
2024-25;Ruben Sterling;Everton;26;34;2958;18;1;17;1;11;0;Att
2024-25;Kevin De Bruyne;West Ham;26;16;960;0;0;0;0;3;0;Por
2024-25;Phil De Bruyne;Tottenham;31;11;726;31;11;29;2;4;0;Att
2024-25;Richarlison Maddison;Leeds;38;17;1173;14;3;12;2;11;0;Att
2024-25;Son Shaw;Bournemouth;20;2;120;0;3;0;0;6;0;Dif
2024-25;Declan Anderson;Nottingham Forest;28;28;2156;2;3;2;0;4;0;Dif
2024-25;Raheem Shaw;Burnley;37;35;2695;12;10;12;0;12;0;Cen
2024-25;Kevin Walker;Nottingham Forest;18;30;2280;3;0;3;0;8;0;Cen
2024-25;Emiliano Walker;West Ham;36;13;858;16;0;16;0;1;0;Att
2024-25;Jadon Fernandes;West Ham;40;37;3034;11;15;11;0;5;0;Att
2024-25;Bruno Grealish;Manchester United;24;20;1480;7;6;7;0;0;0;Dif
2024-25;Jadon Shaw;Chelsea;29;35;2555;8;10;8;0;1;0;Cen
2024-25;Kyle Moraes;Crystal Palace;18;6;552;9;5;9;0;2;0;Att
2024-25;Richarlison Foden;Manchester United;32;32;2912;10;1;10;0;1;0;Att
2024-25;Martin Mount;Southampton;21;31;2294;30;13;30;0;6;0;Att
2024-25;Marcus Heung-min;Leeds;31;31;2635;0;0;0;0;1;0;Por
2024-25;Jordan White;West Ham;29;22;1870;0;0;0;0;0;0;Por
2024-25;Raheem Grealish;Brighton;25;24;2064;22;2;20;2;2;0;Att
2024-25;Bruno Rice;Aston Villa;24;10;650;12;11;12;0;6;0;Cen
2024-25;Emiliano Henderson;Arsenal;27;0;0;15;8;15;0;5;0;Cen
2024-25;Phil Fernandes;Everton;37;0;0;17;6;17;0;11;0;Att
2024-25;Bukayo Henderson;Aston Villa;40;12;1128;5;6;5;0;3;0;Dif
2024-25;Ruben Anderson;Brentford;31;16;1456;28;6;23;5;4;0;Att
2024-25;Marcus White;Arsenal;38;36;3024;4;0;4;0;2;0;Cen
2024-25;Jadon Rashford;Burnley;23;0;0;28;1;25;3;12;2;Att
2024-25;Gabriel Foden;Tottenham;31;37;3293;9;6;8;1;12;0;Att
2024-25;John Becker;Wolverhampton;25;2;156;2;1;2;0;9;0;Cen
2024-25;Raheem Kane;Tottenham;27;17;1598;11;11;8;3;4;0;Att
2024-25;Mason De Bruyne;Luton Town;28;31;2852;7;7;7;0;0;0;Cen
2024-25;Jack Sterling;Tottenham;32;17;1037;4;7;4;0;11;0;Cen
2024-25;Raheem Henderson;Chelsea;28;9;612;14;14;13;1;6;0;Att
2024-25;Ben Henderson;Watford;22;7;420;7;0;7;0;1;0;Dif
2024-25;Bruno Stones;Manchester City;21;10;720;0;0;0;0;6;0;Por
2024-25;Jadon Alexander-Arnold;Arsenal;19;23;2093;9;10;9;0;0;0;Cen
2024-25;Jack Shaw;Manchester United;25;9;657;3;3;3;0;2;0;Dif
2024-25;Anthony Rice;Sheffield United;21;6;504;4;5;4;0;3;0;Dif
2024-25;Bukayo Dias;Bournemouth;37;19;1748;26;13;26;0;11;0;Att
2024-25;Bruno Stones;Arsenal;24;27;1971;1;6;1;0;1;0;Dif
2024-25;Ederson Moraes;Leeds;30;18;1566;6;4;6;0;4;0;Dif
2024-25;Jack Gordon;Aston Villa;29;5;400;4;2;2;2;7;0;Att
2024-25;Erling Rashford;Fulham;27;34;2142;19;3;16;3;3;0;Att
2024-25;Alisson De Bruyne;Chelsea;20;9;576;1;1;1;0;3;0;Dif
2024-25;Phil Jesus;Burnley;40;6;390;0;4;0;0;8;0;Att
2024-25;Mohamed Odegaard;Leeds;27;17;1241;11;6;11;0;1;0;Att
2024-25;Luke Saka;Leicester;20;34;2890;15;7;15;0;3;0;Cen
2024-25;Bruno Grealish;Newcastle;40;12;804;7;5;7;0;3;1;Cen
2024-25;Bruno Fernandes;Liverpool;26;26;1846;6;2;6;0;11;0;Cen
2024-25;Kyle Mount;Tottenham;36;33;3036;6;10;6;0;10;0;Cen
2024-25;Ruben Kane;Manchester United;35;32;2752;13;0;13;0;5;0;Cen
2024-25;Martin Henderson;Fulham;31;26;2158;2;0;2;0;8;0;Cen
2024-25;Mason Rashford;Aston Villa;23;35;2275;5;11;5;0;8;0;Cen
2024-25;Bruno Stones;Leicester;24;18;1638;0;1;0;0;3;0;Por
2024-25;Erling De Bruyne;Leeds;26;33;2442;2;1;2;0;6;0;Cen
2024-25;Luke Grealish;Arsenal;35;20;1760;6;1;6;0;3;0;Dif
2024-25;Mohamed Sterling;Southampton;20;22;1628;7;15;5;2;8;0;Att
2024-25;Mason Mount;Brighton;25;36;2520;8;7;8;0;9;0;Cen
2024-25;Declan Foden;Everton;35;19;1425;5;4;5;0;8;0;Dif
2024-25;Martin Salah;Southampton;23;7;588;4;9;4;0;1;0;Att
2024-25;Harry Alexander-Arnold;Liverpool;36;27;2160;6;6;6;0;1;0;Dif
2024-25;James Foden;Aston Villa;32;9;666;32;8;32;0;9;0;Att
2024-25;Ben Moraes;Manchester City;24;13;897;28;9;28;0;0;0;Att
2024-25;Ruben Fernandes;Nottingham Forest;19;38;2280;12;8;12;0;1;0;Cen
2024-25;James Dias;Leicester;28;19;1292;3;6;3;0;6;0;Dif
2024-25;John Sterling;Chelsea;19;3;189;24;14;20;4;9;0;Att
2024-25;Anthony Becker;Liverpool;20;4;328;0;1;0;0;5;0;Por
2024-25;Gabriel Walker;Leicester;30;37;2331;3;3;3;0;9;0;Dif
2024-25;Mason Haaland;Manchester City;33;37;2442;2;5;2;0;5;0;Dif
2024-25;Mohamed Dias;Aston Villa;38;24;2256;2;1;2;0;7;0;Dif
2024-25;Richarlison Rashford;Burnley;17;25;2225;25;15;25;0;8;0;Att
2024-25;Alisson Sancho;Leeds;22;2;186;1;1;1;0;2;0;Dif
2024-25;Ben Kane;Liverpool;18;37;2257;0;0;0;0;12;0;Por
2024-25;Kyle Dias;Brentford;31;29;1740;15;9;15;0;1;0;Att
2024-25;Virgil Moraes;Tottenham;24;30;2430;2;1;2;0;11;0;Cen
2024-25;Declan Sterling;Fulham;33;21;1659;6;4;6;0;10;0;Dif
2024-25;John Walker;Everton;23;38;2698;2;2;2;0;8;0;Dif
2024-25;Jadon Heung-min;Manchester United;31;8;672;4;5;4;0;1;1;Dif
2024-25;Ruben Martinez;Liverpool;24;34;2924;3;8;3;0;9;0;Cen
2024-25;Emiliano Sterling;Burnley;21;30;2400;7;3;7;0;2;0;Dif
2024-25;Son Anderson;Liverpool;21;8;608;1;11;1;0;12;0;Cen
2024-25;Emiliano Salah;Tottenham;25;32;1984;20;5;17;3;6;0;Att
2024-25;Emiliano Dias;Leeds;18;8;760;14;11;14;0;7;0;Att
2024-25;Virgil Dias;Liverpool;30;10;720;15;8;15;0;12;0;Cen
2024-25;Gabriel Rashford;Crystal Palace;25;26;2132;2;4;0;0;12;0;Cen
2024-25;Phil Shaw;Brentford;26;33;2805;0;2;0;0;11;0;Dif
2024-25;Marcus Grealish;Luton Town;24;34;2176;1;15;1;0;8;0;Att
2024-25;Raheem Foden;Leicester;35;9;756;0;0;0;0;5;0;Por
2024-25;Richarlison Odegaard;Leeds;29;20;1340;4;6;4;0;7;0;Cen
2024-25;Kevin Salah;Nottingham Forest;24;29;1885;7;4;7;0;7;0;Cen
2024-25;Virgil Kane;Southampton;30;10;940;0;0;0;0;9;0;Por
2024-25;Erling Becker;West Ham;39;33;2112;2;9;0;0;0;0;Cen
2024-25;Virgil Fernandes;Luton Town;23;17;1275;3;6;2;0;6;0;Cen
2024-25;Jack Dias;Everton;23;9;729;1;6;1;0;4;0;Dif
2024-25;Alisson Rice;Leicester;26;29;2001;4;1;4;0;4;1;Dif
2024-25;Luke Martinez;Fulham;39;31;1953;24;11;24;0;9;0;Att
2024-25;John Heung-min;Nottingham Forest;34;16;1392;10;1;10;0;2;0;Cen
2024-25;Richarlison Mount;Everton;31;30;2700;9;12;8;1;0;0;Att
2024-25;Virgil van Dijk;Leeds;17;34;2550;4;11;4;0;5;0;Cen
2024-25;Alisson van Dijk;Everton;18;36;2268;0;3;0;0;0;0;Dif
2024-25;Kevin Rice;Leeds;29;10;950;20;3;19;1;3;0;Att
2024-25;Harry Salah;Crystal Palace;40;1;73;4;5;4;0;0;0;Dif
2024-25;Mohamed Stones;Chelsea;40;1;82;2;0;2;0;1;0;Dif
2024-25;Phil Rice;Tottenham;17;4;264;21;8;20;1;4;0;Att
2024-25;Trent Fernandes;Arsenal;23;15;1050;9;10;9;0;10;0;Cen
2024-25;Anthony Salah;Newcastle;38;0;0;12;7;12;0;6;0;Cen
2024-25;Luke Stones;Southampton;21;21;1638;2;2;2;0;8;0;Dif
2024-25;Bukayo Heung-min;Southampton;29;19;1558;18;9;17;1;4;0;Att
2024-25;Kyle Becker;Nottingham Forest;22;4;332;1;2;1;0;0;0;Dif
2024-25;Erling Shaw;Chelsea;23;8;648;17;0;17;0;2;0;Att
2024-25;Jordan Maddison;Manchester United;24;24;2016;4;4;4;0;11;0;Dif
2024-25;Harry van Dijk;Luton Town;38;33;2706;6;0;6;0;11;0;Dif
2024-25;Kevin Martinez;Everton;21;20;1680;6;3;6;0;11;0;Cen
2024-25;Mohamed Sancho;West Ham;35;16;1456;0;0;0;0;10;0;Por
2024-25;Bukayo Alexander-Arnold;Leeds;34;1;60;9;2;9;0;1;0;Cen
2024-25;Bruno Anderson;West Ham;27;9;828;25;7;24;1;8;0;Att
2024-25;Trent Foden;Fulham;26;25;1650;12;6;12;0;7;0;Cen
2024-25;Ederson Shaw;Arsenal;34;30;1860;23;0;23;0;9;0;Att
2024-25;Jadon Dias;Leeds;19;35;2380;2;5;2;0;0;1;Cen
2024-25;Jack Dias;Brentford;29;38;2736;6;1;6;0;0;0;Cen
2024-25;Ben Odegaard;Fulham;39;36;2412;0;0;0;0;12;0;Por
2024-25;Ruben Foden;Leeds;30;30;2640;0;0;0;0;12;0;Por
2024-25;Phil Rashford;Tottenham;29;38;3610;5;1;5;0;6;0;Dif
2024-25;Alisson Haaland;West Ham;40;0;0;3;7;3;0;9;1;Cen
2024-25;Harry Anderson;Tottenham;27;23;1426;3;3;3;0;6;1;Cen
2024-25;Declan Anderson;Liverpool;39;4;284;6;8;6;0;7;0;Att
2024-25;Jadon Stones;Brighton;30;27;2565;3;7;3;0;12;0;Att
2024-25;Martin Shaw;Burnley;26;6;546;10;9;10;0;4;0;Cen
2024-25;Son Fernandes;Everton;38;37;3219;0;2;0;0;7;0;Cen
2024-25;Jadon Rice;Newcastle;18;31;2449;2;3;2;0;9;1;Dif
2024-25;John Odegaard;Arsenal;31;19;1520;11;12;11;0;4;0;Cen
2024-25;Raheem Walker;Southampton;25;28;2492;14;8;14;0;3;0;Att
2024-25;Luke De Bruyne;Nottingham Forest;34;19;1653;0;8;0;0;10;0;Cen
2024-25;Emiliano Stones;West Ham;25;13;1092;14;7;14;1;0;0;Cen
2024-25;Ben Gordon;Bournemouth;29;12;864;5;0;5;0;12;0;Dif
2024-25;Raheem Fernandes;Leeds;31;35;3185;3;5;3;0;6;0;Dif
2024-25;Luke Shaw;Arsenal;31;16;1072;9;5;7;2;6;0;Att
2024-25;Gabriel Heung-min;Newcastle;38;30;2430;9;7;9;0;5;0;Cen
2024-25;Jordan Maddison;Southampton;39;26;2158;3;3;3;0;8;0;Dif
2024-25;Mason Rashford;Fulham;25;30;2820;18;7;17;1;6;0;Att
2024-25;Kevin Foden;Watford;23;31;2604;13;12;13;0;1;0;Cen
2024-25;Richarlison Anderson;Sheffield United;23;1;82;4;0;4;0;6;0;Dif
2024-25;Erling Martinez;Wolverhampton;24;12;924;1;9;1;0;10;0;Cen
2024-25;Mohamed Rice;Brentford;33;37;2886;26;8;26;0;6;0;Att
2024-25;Raheem Walker;Brentford;37;34;2754;4;7;3;0;0;0;Cen
2024-25;Harry Stones;Brentford;26;29;2320;5;2;5;0;4;0;Dif
2024-25;Raheem White;Tottenham;26;25;2300;3;2;3;0;3;0;Dif
2024-25;Jordan Mount;Everton;20;8;688;14;9;14;0;2;0;Cen
2024-25;Bruno Gordon;Southampton;39;12;936;10;12;10;0;10;0;Cen
2024-25;Richarlison Fernandes;Nottingham Forest;37;29;2465;31;10;31;0;11;0;Att
2024-25;Anthony Martinez;Aston Villa;31;7;504;1;8;1;0;1;0;Cen
2024-25;Bruno Moraes;Everton;23;28;2520;14;6;14;0;11;0;Cen
